Benchmark,Disk,Test,Replica,file_size_in,reg_size_in,random_write(KB/s),random_rewrite(KB/s),random_read(KB/s),random-reread,time,timestamp
iozone,/dev/md0,12,2,2048,4k,2048,4,12012,8053,31305,28401,0:00:00.707194,2023-06-03 00:26:54.010977
iozone,/dev/md0,12,3,2048,4k,2048,4,9226,12639,27862,42164,0:00:00.632648,2023-06-03 00:26:54.643805
iozone,/dev/md0,13,1,2048,8k,2048,8,11492,11667,51048,50559,0:00:00.575150,2023-06-03 00:26:55.219156
iozone,/dev/md0,13,2,2048,8k,2048,8,10227,13008,42219,92607,0:00:00.563593,2023-06-03 00:26:55.782937
iozone,/dev/md0,13,3,2048,8k,2048,8,16373,13800,37122,43146,0:00:00.522955,2023-06-03 00:26:56.306108
iozone,/dev/md0,14,1,2048,8k,2048,8,13405,18291,21886,38199,0:00:00.555648,2023-06-03 00:26:56.861964
iozone,/dev/md0,14,2,2048,8k,2048,8,12135,10533,43690,49838,0:00:00.577892,2023-06-03 00:26:57.440050
iozone,/dev/md0,14,3,2048,8k,2048,8,18408,12186,31126,51601,0:00:00.533340,2023-06-03 00:26:57.973578
iozone,/dev/md0,15,1,2048,8k,2048,8,15067,13862,44271,37555,0:00:00.512382,2023-06-03 00:26:58.486156
iozone,/dev/md0,15,2,2048,8k,2048,8,22975,9939,33066,48934,0:00:00.535883,2023-06-03 00:26:59.022234
iozone,/dev/md0,15,3,2048,8k,2048,8,18872,77832,44528,45468,0:00:00.353031,2023-06-03 00:26:59.375453
iozone,/dev/md0,16,1,2048,16k,2048,16,12528,13610,50977,58357,0:00:00.512679,2023-06-03 00:26:59.888314
iozone,/dev/md0,16,2,2048,16k,2048,16,14716,103997,52884,83275,0:00:00.365883,2023-06-03 00:27:00.254387
iozone,/dev/md0,16,3,2048,16k,2048,16,31323,94761,77870,87223,0:00:00.262424,2023-06-03 00:27:00.517001
iozone,/dev/md0,17,1,2048,16k,2048,16,30633,108256,23212,60867,0:00:00.355947,2023-06-03 00:27:00.873139
iozone,/dev/md0,17,2,2048,16k,2048,16,21711,20501,16690,80772,0:00:00.468747,2023-06-03 00:27:01.342064
iozone,/dev/md0,17,3,2048,16k,2048,16,23215,20358,52395,80913,0:00:00.393117,2023-06-03 00:27:01.735374
iozone,/dev/md0,18,1,2048,16k,2048,16,33077,33610,8293,81766,0:00:00.525747,2023-06-03 00:27:02.261328
iozone,/dev/md0,18,2,2048,16k,2048,16,17887,17407,64281,83327,0:00:00.421458,2023-06-03 00:27:02.682981
iozone,/dev/md0,18,3,2048,16k,2048,16,25203,22332,24089,74227,0:00:00.423295,2023-06-03 00:27:03.106465
iozone,/dev/md0,19,1,16,4k,16,4,6888,19114,27539,27029,0:00:00.141093,2023-06-03 00:27:03.247776
iozone,/dev/md0,19,2,16,4k,16,4,7924,18518,26621,26537,0:00:00.140960,2023-06-03 00:27:03.388916
iozone,/dev/md0,19,3,16,4k,16,4,939,17373,27438,29565,0:00:00.157673,2023-06-03 00:27:03.546762
iozone,/dev/md0,20,1,16,4k,16,4,7637,18694,28069,28211,0:00:00.133475,2023-06-03 00:27:03.680455
iozone,/dev/md0,20,2,16,4k,16,4,10458,17939,25117,17391,0:00:00.133161,2023-06-03 00:27:03.813782
iozone,/dev/md0,20,3,16,4k,16,4,18513,12509,27393,27348,0:00:00.132596,2023-06-03 00:27:03.946549
iozone,/dev/md0,21,1,16,4k,16,4,8060,18958,27641,28474,0:00:00.133039,2023-06-03 00:27:04.079762
iozone,/dev/md0,21,2,16,4k,16,4,10458,17605,28522,28878,0:00:00.149879,2023-06-03 00:27:04.229819
iozone,/dev/md0,21,3,16,4k,16,4,6941,19464,27348,27721,0:00:00.150209,2023-06-03 00:27:04.380196
iozone,/dev/md0,22,1,16,8k,16,8,33692,14966,32723,29961,0:00:00.123819,2023-06-03 00:27:04.504195
iozone,/dev/md0,22,2,16,8k,16,8,18762,32313,41125,48044,0:00:00.124706,2023-06-03 00:27:04.629089
iozone,/dev/md0,22,3,16,8k,16,8,1352,21593,35492,48920,0:00:00.140971,2023-06-03 00:27:04.770227
iozone,/dev/md0,23,1,16,8k,16,8,24351,33828,43724,50809,0:00:00.125148,2023-06-03 00:27:04.895550
iozone,/dev/md0,23,2,16,8k,16,8,23287,10179,34120,52974,0:00:00.132639,2023-06-03 00:27:05.028352
iozone,/dev/md0,23,3,16,8k,16,8,24422,32980,44566,52808,0:00:00.124840,2023-06-03 00:27:05.153361
iozone,/dev/md0,24,1,16,8k,16,8,34937,19606,48182,51314,0:00:00.124949,2023-06-03 00:27:05.278484
iozone,/dev/md0,24,2,16,8k,16,8,34488,35010,30885,53311,0:00:00.115670,2023-06-03 00:27:05.394319
iozone,/dev/md0,24,3,16,8k,16,8,1609,30069,47907,44214,0:00:00.133681,2023-06-03 00:27:05.528181
iozone,/dev/md0,25,1,16,16k,16,16,1746,55379,67256,76537,0:00:00.132675,2023-06-03 00:27:05.661034
iozone,/dev/md0,25,2,16,16k,16,16,12405,57367,78784,88440,0:00:00.116039,2023-06-03 00:27:05.777240
iozone,/dev/md0,25,3,16,16k,16,16,35548,61805,70506,82059,0:00:00.116516,2023-06-03 00:27:05.893924
iozone,/dev/md0,26,1,16,16k,16,16,12354,24237,54084,80388,0:00:00.116415,2023-06-03 00:27:06.010513
iozone,/dev/md0,26,2,16,16k,16,16,36278,67800,78876,83385,0:00:00.116708,2023-06-03 00:27:06.127387
iozone,/dev/md0,26,3,16,16k,16,16,12727,61074,72408,78051,0:00:00.115691,2023-06-03 00:27:06.243243
iozone,/dev/md0,27,1,16,16k,16,16,34400,66391,87861,90466,0:00:00.116706,2023-06-03 00:27:06.360132
iozone,/dev/md0,27,2,16,16k,16,16,1616,55933,87403,89382,0:00:00.116648,2023-06-03 00:27:06.476944
iozone,/dev/md0,27,3,16,16k,16,16,37307,63985,73761,76537,0:00:00.116209,2023-06-03 00:27:06.593321
iozone,/dev/md0,1,1,1024,4k,1024,4,20171,5441,21245,27813,0:00:00.487104,2023-06-03 00:34:14.333400
iozone,/dev/md0,1,2,1024,4k,1024,4,4289,4026,25317,28274,0:00:00.710510,2023-06-03 00:34:15.044180
iozone,/dev/md0,1,3,1024,4k,1024,4,4099,4156,25246,28240,0:00:00.707627,2023-06-03 00:34:15.752007
iozone,/dev/md0,2,1,1024,4k,1024,4,4830,45529,27303,28350,0:00:00.461788,2023-06-03 00:34:16.213999
iozone,/dev/md0,2,2,1024,4k,1024,4,5093,5680,20641,27752,0:00:00.590952,2023-06-03 00:34:16.805130
iozone,/dev/md0,2,3,1024,4k,1024,4,4798,33207,27509,27955,0:00:00.449351,2023-06-03 00:34:17.254664
iozone,/dev/md0,3,1,1024,4k,1024,4,6962,45011,20807,28306,0:00:00.382840,2023-06-03 00:34:17.637709
iozone,/dev/md0,3,2,1024,4k,1024,4,26028,4875,25269,29135,0:00:00.464561,2023-06-03 00:34:18.102453
iozone,/dev/md0,3,3,1024,4k,1024,4,4299,4150,25267,27808,0:00:00.705087,2023-06-03 00:34:18.807721
iozone,/dev/md0,4,1,1024,8k,1024,8,6374,10655,45129,43378,0:00:00.481799,2023-06-03 00:34:19.289715
iozone,/dev/md0,4,2,1024,8k,1024,8,21963,30090,45985,52003,0:00:00.270704,2023-06-03 00:34:19.560614
iozone,/dev/md0,4,3,1024,8k,1024,8,5437,6142,24733,51082,0:00:00.557864,2023-06-03 00:34:20.118667
iozone,/dev/md0,5,1,1024,8k,1024,8,5787,6131,24797,50818,0:00:00.532322,2023-06-03 00:34:20.651198
iozone,/dev/md0,5,2,1024,8k,1024,8,39294,6446,38826,43546,0:00:00.386608,2023-06-03 00:34:21.037998
iozone,/dev/md0,5,3,1024,8k,1024,8,13254,65331,30258,51728,0:00:00.287217,2023-06-03 00:34:21.325401
iozone,/dev/md0,6,1,1024,8k,1024,8,38323,6071,50545,44665,0:00:00.382948,2023-06-03 00:34:21.708527
iozone,/dev/md0,6,2,1024,8k,1024,8,5507,6135,24431,49824,0:00:00.541047,2023-06-03 00:34:22.249752
iozone,/dev/md0,6,3,1024,8k,1024,8,5334,5340,49588,46862,0:00:00.558953,2023-06-03 00:34:22.808901
iozone,/dev/md0,7,1,1024,16k,1024,16,10068,85091,28921,83245,0:00:00.274993,2023-06-03 00:34:23.084100
iozone,/dev/md0,7,2,1024,16k,1024,16,29389,11946,37410,81101,0:00:00.310342,2023-06-03 00:34:23.394643
iozone,/dev/md0,7,3,1024,16k,1024,16,7682,48242,37637,82301,0:00:00.341015,2023-06-03 00:34:23.735853
iozone,/dev/md0,8,1,1024,16k,1024,16,23507,63053,44667,87408,0:00:00.237879,2023-06-03 00:34:23.973935
iozone,/dev/md0,8,2,1024,16k,1024,16,31958,12366,55931,57111,0:00:00.279640,2023-06-03 00:34:24.253744
iozone,/dev/md0,8,3,1024,16k,1024,16,12986,10105,40848,83755,0:00:00.387693,2023-06-03 00:34:24.641616
iozone,/dev/md0,9,1,1024,16k,1024,16,28056,11956,62064,57437,0:00:00.319592,2023-06-03 00:34:24.961432
iozone,/dev/md0,9,2,1024,16k,1024,16,24681,67160,26024,86706,0:00:00.253515,2023-06-03 00:34:25.215143
iozone,/dev/md0,9,3,1024,16k,1024,16,26927,10057,34559,87842,0:00:00.320034,2023-06-03 00:34:25.535353
iozone,/dev/md0,10,1,2048,4k,2048,4,7537,15444,37933,28065,0:00:00.680201,2023-06-03 00:34:26.215759
iozone,/dev/md0,10,2,2048,4k,2048,4,8291,12424,29705,33168,0:00:00.679219,2023-06-03 00:34:26.895157
iozone,/dev/md0,10,3,2048,4k,2048,4,12621,10842,32716,27865,0:00:00.627433,2023-06-03 00:34:27.522781
iozone,/dev/md0,11,1,2048,4k,2048,4,8218,8245,30909,27870,0:00:00.773466,2023-06-03 00:34:28.296774
iozone,/dev/md0,11,2,2048,4k,2048,4,7830,8831,27674,28007,0:00:00.790807,2023-06-03 00:34:29.087782
iozone,/dev/md0,11,3,2048,4k,2048,4,8412,11284,29866,33119,0:00:00.696213,2023-06-03 00:34:29.784178
iozone,/dev/md0,12,1,2048,4k,2048,4,7992,15426,28541,27929,0:00:00.685516,2023-06-03 00:34:30.469891
iozone,/dev/md0,12,2,2048,4k,2048,4,9580,15175,28878,28237,0:00:00.640702,2023-06-03 00:34:31.110776
iozone,/dev/md0,12,3,2048,4k,2048,4,9812,11270,28862,28297,0:00:00.674231,2023-06-03 00:34:31.785250
iozone,/dev/md0,13,1,2048,8k,2048,8,10728,12674,43193,45017,0:00:00.583606,2023-06-03 00:34:32.369051
iozone,/dev/md0,13,2,2048,8k,2048,8,22458,10636,22878,49866,0:00:00.556586,2023-06-03 00:34:32.925825
iozone,/dev/md0,13,3,2048,8k,2048,8,10650,15121,34543,67417,0:00:00.556157,2023-06-03 00:34:33.482178
iozone,/dev/md0,14,1,2048,8k,2048,8,23716,10889,48987,49408,0:00:00.484979,2023-06-03 00:34:33.967362
iozone,/dev/md0,14,2,2048,8k,2048,8,10607,11808,42656,57453,0:00:00.577006,2023-06-03 00:34:34.544550
iozone,/dev/md0,14,3,2048,8k,2048,8,11766,14577,49945,50589,0:00:00.529928,2023-06-03 00:34:35.074657
iozone,/dev/md0,15,1,2048,8k,2048,8,13749,16472,49486,49631,0:00:00.491795,2023-06-03 00:34:35.566662
iozone,/dev/md0,15,2,2048,8k,2048,8,10177,20210,47891,50488,0:00:00.531757,2023-06-03 00:34:36.098600
iozone,/dev/md0,15,3,2048,8k,2048,8,9492,15019,38677,57636,0:00:00.585364,2023-06-03 00:34:36.684154
iozone,/dev/md0,16,1,2048,16k,2048,16,21832,26188,89392,86798,0:00:00.369845,2023-06-03 00:34:37.054198
iozone,/dev/md0,16,2,2048,16k,2048,16,32308,26128,11608,81626,0:00:00.480826,2023-06-03 00:34:37.535210
iozone,/dev/md0,16,3,2048,16k,2048,16,35836,23014,8043,73812,0:00:00.598463,2023-06-03 00:34:38.133869
iozone,/dev/md0,17,1,2048,16k,2048,16,18508,20527,8413,73804,0:00:00.607466,2023-06-03 00:34:38.741542
iozone,/dev/md0,17,2,2048,16k,2048,16,24657,26152,8399,66218,0:00:00.586897,2023-06-03 00:34:39.328638
iozone,/dev/md0,17,3,2048,16k,2048,16,24040,20654,8126,82388,0:00:00.596303,2023-06-03 00:34:39.925131
iozone,/dev/md0,18,1,2048,16k,2048,16,17518,19052,42849,66181,0:00:00.450715,2023-06-03 00:34:40.376054
iozone,/dev/md0,18,2,2048,16k,2048,16,24214,27309,45847,81929,0:00:00.364329,2023-06-03 00:34:40.740574
iozone,/dev/md0,18,3,2048,16k,2048,16,17697,106350,11455,80884,0:00:00.472050,2023-06-03 00:34:41.212837
